Video_ID,Publish_Date,Video_Category,Audience_Geography,Views,Watch_Hours,Avg_View_Duration_sec,Likes,Comments,Shares,Adsense_Revenue_USD,Sponsor_Brand,Sponsor_Payout_USD,Agency_Fee_Percent,Total_Video_Revenue_USD,Agency_Earnings_USD
VID_40386,2024-05-30,AI Tools,US,40623.0,2334.928634140655,337,2919,486,165,68.30323352542098,OpenClaw,0.0,15.0,68.30323352542098,0.0
VID_44721,2024-08-06,AI Tools,US,38663.0,1847.4966157003744,439,890,243,52,79.67668791068604,No Sponsor,2500.0,0.0,2579.6766879106863,0.0
VID_36189,2024-07-01,AI Tools,US,62993.0,3303.15799979567,479,3559,318,158,784.4612562049007,No Sponsor,0.0,20.0,784.4612562049007,0.0
VID_71164,2025-12-12,Tech Review,UK,79862.0,4581.451033096515,379,1981,321,35,426.25083685225104,DataCamp,0.0,15.0,426.25083685225104,0.0
VID_37679,2024-05-22,Data Analytics,UK,45415.0,2324.389008464253,128,1080,367,34,435.6606533080872,DataCamp,5000.0,15.0,5435.660653308088,750.0
VID_41361,2025-05-09,Coding,US,45161.0,1482.2255232817315,376,1171,199,128,400.2047480980284,No Sponsor,2500.0,0.0,2900.204748098028,0.0
VID_52993,2025-03-04,Data Analytics,India,30778.0,1828.488847376081,469,4809,177,54,296.4053879144449,No Sponsor,0.0,20.0,296.4053879144449,0.0
VID_55394,2025-01-06,AI Tools,US,61014.0,4185.857952862361,196,4455,385,47,512.5374437902822,No Sponsor,1500.0,20.0,2012.5374437902822,300.0
VID_78866,2025-09-06,Coding,US,43433.0,1302.6565349502494,203,2015,439,68,467.8627498109129,No Sponsor,5000.0,0.0,5467.862749810913,0.0
VID_59755,2025-09-21,Personal Finance,US,49710.0,4494.229612140695,343,828,111,119,731.7081319261198,No Sponsor,2500.0,20.0,3231.7081319261197,500.0
VID_50527,2024-10-13,Data Analytics,US,59542.0,4212.464317571687,168,624,161,129,606.6929351725549,No Sponsor,2500.0,20.0,3106.692935172555,500.0
VID_57893,2024-06-12,Coding,US,54083.0,3603.130123325336,406,1423,442,166,768.9788441619417,TechNova,0.0,15.0,768.9788441619417,0.0
VID_46078,2025-04-22,Personal Finance,US,47877.0,1655.778772569311,407,2701,478,144,235.97883916624372,NordVPN,0.0,15.0,235.97883916624372,0.0
VID_57004,2025-06-26,Data Analytics,US,42036.0,1349.0844044658666,290,2162,468,70,263.7046955069392,TechNova,0.0,20.0,263.7046955069392,0.0
VID_31306,2025-04-30,Coding,US,43605.0,3276.5040347885047,412,1825,108,143,630.0488711102203,TechNova,5000.0,20.0,5630.048871110221,1000.0
VID_61696,2024-11-08,AI Tools,Australia,43374.0,3211.2504655392167,392,2345,344,96,97.17170084634137,TechNova,1500.0,20.0,1597.1717008463413,300.0
VID_49368,2024-06-29,Personal Finance,US,66016.0,3725.7959137862185,367,768,262,141,62.15718315093972,No Sponsor,0.0,0.0,62.15718315093972,0.0
VID_15823,2024-11-12,Data Analytics,US,59719.0,1167.2103133289015,434,4792,428,152,653.7573486040319,No Sponsor,2500.0,15.0,3153.757348604032,375.0
VID_94061,2025-03-17,AI Tools,US,36933.0,3903.937289187104,445,2788,315,72,771.4384037349638,No Sponsor,2500.0,20.0,3271.4384037349637,500.0
VID_34577,2025-09-02,Coding,US,26978.0,1666.4772367085195,313,3448,250,22,251.114436141355,NordVPN,5000.0,20.0,5251.114436141355,1000.0
VID_59045,2025-03-25,Personal Finance,US,31878.0,4666.475763347119,455,666,321,59,254.02382592875728,No Sponsor,0.0,15.0,254.02382592875728,0.0
VID_63048,2025-01-11,Personal Finance,Canada,71846.0,4485.796096533386,385,2850,258,70,741.4944185717874,DataCamp,1500.0,15.0,2241.4944185717873,225.0
VID_29385,2025-03-30,AI Tools,Canada,72215.0,3218.0660770169484,347,3316,342,171,713.379948423416,No Sponsor,5000.0,20.0,5713.379948423416,1000.0
VID_13829,2025-10-15,Tech Review,Australia,36525.0,1436.3775327900255,403,2822,386,36,536.1981286101773,No Sponsor,1500.0,20.0,2036.1981286101773,300.0
VID_60515,2024-05-13,Tech Review,US,46373.0,2372.343737487989,472,2783,418,132,191.9648423821833,No Sponsor,2500.0,20.0,2691.964842382183,500.0
VID_20371,2024-05-04,AI Tools,UK,64432.0,3823.285419654778,316,3215,293,186,683.5769943743799,No Sponsor,5000.0,15.0,5683.57699437438,750.0
VID_11844,2024-06-01,Tech Review,Canada,31390.0,4649.196732021544,461,2253,300,123,222.92852621080488,No Sponsor,1500.0,0.0,1722.9285262108049,0.0
VID_92775,2025-10-23,Data Analytics,Canada,56081.0,3662.0810198140057,243,3408,260,141,490.17991973039256,No Sponsor,2500.0,0.0,2990.1799197303926,0.0
VID_61432,2025-07-11,Coding,US,43509.0,2855.589073945173,192,2006,362,148,618.8993034376414,No Sponsor,0.0,20.0,618.8993034376414,0.0
VID_42500,2024-02-21,Coding,US,29232.0,1688.658317063175,214,4573,114,89,713.0572012910536,No Sponsor,2500.0,20.0,3213.0572012910534,500.0
VID_65521,2024-10-30,Tech Review,US,60209.0,1687.47906627252,455,4781,376,78,693.683225093857,DataCamp,0.0,0.0,693.683225093857,0.0
VID_53122,2024-01-31,Data Analytics,Australia,44825.0,2250.929197032149,236,587,497,26,547.8536878553084,No Sponsor,0.0,20.0,547.8536878553084,0.0
VID_82231,2025-11-24,AI Tools,US,34128.0,2374.014809836621,379,4010,248,161,583.3060378096066,No Sponsor,2500.0,20.0,3083.3060378096066,500.0
VID_43546,2025-09-08,Data Analytics,UK,46560.0,1716.665631634489,219,690,346,68,575.7275762491353,DataCamp,1500.0,20.0,2075.7275762491354,300.0
VID_28942,2024-05-08,Tech Review,US,66090.0,3979.134416428458,186,2944,348,109,309.3161370733978,No Sponsor,0.0,20.0,309.3161370733978,0.0
VID_64103,2025-12-17,Personal Finance,India,29963.0,1793.4830076888434,430,4401,414,17,271.2527821413129,DataCamp,2500.0,0.0,2771.2527821413128,0.0
VID_78475,2024-02-25,Coding,Canada,66338.0,3735.220057515004,355,4235,224,103,86.42949939245152,No Sponsor,1500.0,0.0,1586.4294993924516,0.0
VID_85010,2025-07-22,Coding,US,35685.0,2637.302684837117,374,2617,114,114,573.0070769609185,No Sponsor,1500.0,15.0,2073.0070769609183,225.0
VID_84970,2024-10-06,Personal Finance,Australia,69743.0,2849.034605120407,329,2751,177,18,462.7992277884545,DataCamp,2500.0,15.0,2962.7992277884546,375.0
VID_60875,2024-02-01,Personal Finance,US,44504.0,2272.8263065808896,440,2718,354,70,282.45942448952025,TechNova,0.0,15.0,282.45942448952025,0.0
VID_94442,2024-07-29,Tech Review,US,63134.0,3165.041388205427,289,696,335,136,443.8706123917456,No Sponsor,5000.0,15.0,5443.870612391745,750.0
VID_96506,2024-10-04,AI Tools,US,47057.0,2617.223683967997,238,3295,227,102,751.9970225323913,n8n,1500.0,20.0,2251.9970225323914,300.0
VID_34933,2025-12-04,Data Analytics,US,48848.0,1053.5129845085355,364,3316,148,59,182.58937913129205,NordVPN,5000.0,15.0,5182.589379131292,750.0
VID_45597,2025-02-09,AI Tools,UK,60596.0,1270.8357408926322,396,1762,423,177,416.306545557864,No Sponsor,0.0,20.0,416.306545557864,0.0
VID_17736,2024-05-30,Personal Finance,US,79588.0,1964.2411932588168,174,1653,176,163,778.2058108193239,No Sponsor,1500.0,15.0,2278.205810819324,225.0
VID_71770,2024-08-04,Coding,US,61234.0,1331.80738752647,316,2747,425,137,503.27772926716574,TechNova,0.0,0.0,503.27772926716574,0.0
VID_83162,2025-07-05,Personal Finance,US,38273.0,2396.9830215854035,197,735,297,49,121.97820054505456,No Sponsor,2500.0,0.0,2621.9782005450547,0.0
VID_87442,2025-03-27,AI Tools,US,30791.0,1281.34900264198,399,4926,211,133,436.37945430711625,n8n,5000.0,0.0,5436.379454307116,0.0
VID_45784,2025-05-08,Data Analytics,Canada,76646.0,3797.740145485737,228,4560,88,148,163.33194833363098,No Sponsor,0.0,15.0,163.33194833363098,0.0
VID_15840,2025-08-06,Data Analytics,US,41272.0,3592.608559938433,376,1687,85,89,112.62966122232856,TechNova,5000.0,0.0,5112.629661222329,0.0
VID_84045,2025-06-04,Personal Finance,UK,19679.0,4995.512509608432,334,4403,209,157,120.19767509777051,No Sponsor,0.0,0.0,120.19767509777051,0.0
VID_19429,2025-01-14,Tech Review,UK,14952.0,3939.3938278544847,127,4327,389,10,582.6064214188509,No Sponsor,0.0,20.0,582.6064214188509,0.0
VID_76173,2024-05-16,Tech Review,US,64253.0,2217.3467623648985,317,767,336,110,268.0061893288817,No Sponsor,2500.0,20.0,2768.0061893288816,500.0
VID_27171,2025-02-09,Data Analytics,India,57205.0,3581.5610001980112,359,932,205,104,299.73050146029686,NordVPN,0.0,15.0,299.73050146029686,0.0
VID_98344,2025-02-07,Personal Finance,US,49741.0,3644.483682842857,129,3685,74,66,51.31274585882582,No Sponsor,2500.0,15.0,2551.312745858826,375.0
VID_55712,2024-06-07,Coding,UK,46252.0,2890.740097264218,458,4599,154,103,634.9825015051681,NordVPN,0.0,0.0,634.9825015051681,0.0
VID_38385,2025-07-24,AI Tools,US,35290.0,3304.1276557467854,336,1017,407,39,571.1461631877589,No Sponsor,5000.0,15.0,5571.146163187759,750.0
VID_43015,2025-04-24,Data Analytics,India,47085.0,4242.472500975115,432,4014,129,179,740.291629990922,No Sponsor,0.0,0.0,740.291629990922,0.0
VID_96704,2025-12-16,Data Analytics,Australia,40071.0,3316.996312218837,353,1830,480,134,409.6438782374288,No Sponsor,2500.0,15.0,2909.643878237429,375.0
VID_66716,2024-07-08,AI Tools,US,54317.0,1552.7480652435747,469,4164,117,73,288.77290507670136,DataCamp,1500.0,0.0,1788.7729050767014,0.0
VID_38124,2024-01-03,Personal Finance,US,37306.0,2443.03199438528,352,2502,264,12,569.567025633933,No Sponsor,1500.0,20.0,2069.567025633933,300.0
VID_66422,2025-01-22,Data Analytics,US,48908.0,2526.9430978714813,402,4886,300,145,52.61864022447941,DataCamp,0.0,15.0,52.61864022447941,0.0
VID_29076,2025-02-06,AI Tools,US,57307.0,2732.8938822555747,202,4508,401,187,626.9489292328055,n8n,5000.0,20.0,5626.948929232805,1000.0
VID_48940,2024-01-15,Data Analytics,US,41223.0,2155.151932072237,245,4173,380,114,244.5447389038661,No Sponsor,5000.0,0.0,5244.544738903866,0.0
VID_78421,2025-10-21,Data Analytics,India,69999.0,2837.6257760963963,210,2749,176,154,64.56707167052596,No Sponsor,0.0,20.0,64.56707167052596,0.0
VID_64040,2024-01-21,Tech Review,US,10083.0,1980.304224724477,240,4468,263,118,682.6842531942045,TechNova,1500.0,20.0,2182.6842531942048,300.0
VID_57533,2024-07-19,AI Tools,India,53848.0,3719.074112292643,255,1099,466,98,248.9125091865252,No Sponsor,0.0,0.0,248.9125091865252,0.0
VID_57382,2025-11-10,Data Analytics,US,51165.0,3999.804102297119,381,886,360,85,687.0933928020602,No Sponsor,1500.0,0.0,2187.0933928020604,0.0
VID_18839,2025-06-26,Personal Finance,US,52466.0,1906.345655777084,435,2570,451,195,759.1156470685305,n8n,0.0,15.0,759.1156470685305,0.0
VID_39504,2025-06-22,Coding,India,50580.0,3784.80719691158,163,4906,137,108,409.9396482199696,NordVPN,2500.0,20.0,2909.9396482199695,500.0
VID_36783,2026-01-10,Tech Review,US,44912.0,3142.5476001737075,135,4909,423,107,170.47646750222395,TechNova,0.0,15.0,170.47646750222395,0.0
VID_20229,2025-09-24,Coding,US,49892.0,3116.120849252215,191,4745,273,117,432.7962749659521,NordVPN,5000.0,15.0,5432.796274965952,750.0
VID_40592,2025-08-19,Tech Review,US,47555.0,3441.446707097431,210,2943,431,53,728.3783274238351,No Sponsor,5000.0,0.0,5728.378327423835,0.0
VID_65926,2024-05-26,Tech Review,US,51617.0,2277.525564035186,438,615,217,89,517.685387159348,No Sponsor,5000.0,20.0,5517.6853871593485,1000.0
VID_36390,2024-07-20,Coding,US,46546.0,1489.4197931005665,440,2432,221,46,136.9703240815261,OpenClaw,1500.0,15.0,1636.970324081526,225.0
VID_61784,2024-01-08,AI Tools,US,48680.0,2386.664797285608,221,2328,147,156,161.2395829820549,No Sponsor,5000.0,15.0,5161.239582982055,750.0
VID_49024,2025-04-04,Personal Finance,US,50290.0,2453.101254669596,477,2310,391,61,598.4937803247957,n8n,1500.0,20.0,2098.493780324796,300.0
VID_31676,2024-11-05,Tech Review,US,56668.0,4796.554266809702,391,721,110,190,175.61388109135612,NordVPN,0.0,0.0,175.61388109135612,0.0
VID_54964,2025-02-11,Coding,UK,25769.0,4964.804191463207,229,1881,329,15,299.76556444018445,OpenClaw,2500.0,0.0,2799.7655644401843,0.0
VID_75564,2025-09-30,Coding,US,41815.0,2546.6986534815974,123,661,471,97,385.4441880417835,No Sponsor,0.0,20.0,385.4441880417835,0.0
VID_48849,2025-05-25,Data Analytics,US,22065.0,3073.892258315101,329,1167,463,63,648.684280968181,TechNova,0.0,0.0,648.684280968181,0.0
VID_16400,2026-01-07,Personal Finance,India,42075.0,4625.010985831284,218,2544,323,168,676.8091555817444,DataCamp,0.0,0.0,676.8091555817444,0.0
VID_19224,2025-03-09,Coding,UK,33998.0,4429.229966315461,144,1173,166,50,312.4385173473263,No Sponsor,2500.0,15.0,2812.4385173473265,375.0
VID_71601,2025-01-22,  tech review  ,US,34160.0,3188.5032681871176,365,2579,171,89,781.0746810463411,DataCamp,0.0,0.0,781.0746810463411,0.0
VID_54760,2025-11-30,Personal Finance,US,45485.0,1609.1938468452108,282,3637,385,31,354.5987317912618,NordVPN,1500.0,15.0,1854.5987317912618,225.0
VID_85309,2026-01-14,AI Tools,Australia,77633.0,4202.0094280447975,307,1194,329,160,237.3138307200404,No Sponsor,2500.0,15.0,2737.31383072004,375.0
VID_14458,2024-07-16,Tech Review,India,39710.0,2214.796115465883,161,2283,458,138,535.3986204214955,No Sponsor,2500.0,0.0,3035.3986204214953,0.0
VID_93278,2025-07-27,Data Analytics,US,65021.0,2842.1035899642657,434,1981,399,86,389.5914450111067,OpenClaw,1500.0,15.0,1889.5914450111068,225.0
VID_24650,2024-03-27,Coding,India,47999.0,2338.5531565623087,292,4092,313,27,735.841488767396,DataCamp,1500.0,0.0,2235.841488767396,0.0
VID_95248,2025-03-03,Personal Finance,US,38284.0,4175.303612046391,276,1825,381,89,752.6227864899587,No Sponsor,2500.0,20.0,3252.622786489959,500.0
VID_32737,2024-05-26,Personal Finance,US,45404.0,3868.4197692866974,164,4133,71,94,633.6018246524237,DataCamp,2500.0,15.0,3133.6018246524236,375.0
VID_86663,2025-03-09,AI Tools,US,23846.0,3537.750203627059,478,4408,57,105,451.37845014379207,No Sponsor,5000.0,15.0,5451.378450143792,750.0
VID_80044,2025-04-06,Personal Finance,UK,66402.0,4385.587951345768,379,527,462,112,172.56606274648115,No Sponsor,1500.0,0.0,1672.566062746481,0.0
VID_20788,2024-12-03,Personal Finance,US,62038.0,4275.68115155081,226,601,409,87,599.4645655120387,No Sponsor,1500.0,15.0,2099.4645655120385,225.0
VID_95357,2024-12-26,Tech Review,US,51405.0,3532.518063895299,389,1015,468,78,524.4634725373575,No Sponsor,2500.0,15.0,3024.4634725373576,375.0
VID_96320,2025-07-16,Data Analytics,US,72701.0,4094.991411653171,344,734,188,61,593.2298783099193,No Sponsor,0.0,0.0,593.2298783099193,0.0
VID_87226,2025-01-21,Coding,US,65837.0,1680.937125114605,266,1982,282,63,781.4350828470306,DataCamp,5000.0,0.0,5781.435082847031,0.0
VID_58887,2024-09-19,AI Tools,India,31580.0,2988.4226752978293,444,4136,73,165,508.59843577233545,No Sponsor,0.0,0.0,508.59843577233545,0.0
VID_80670,2025-10-27,Data Analytics,US,52591.0,1580.447810160952,142,4640,296,182,126.71657778909392,No Sponsor,0.0,15.0,126.71657778909392,0.0
VID_91793,2025-03-30,Personal Finance,UK,45123.0,3362.790414454438,212,781,159,152,257.1889777368048,NordVPN,2500.0,15.0,2757.1889777368046,375.0
VID_78214,2025-05-28,Tech Review,US,60582.0,4259.670050242932,312,3256,65,173,468.5441717888952,No Sponsor,5000.0,20.0,5468.544171788895,1000.0
VID_93788,2024-12-05,Data Analytics,US,57404.0,1494.6465775117294,202,3497,118,92,383.815111921613,No Sponsor,0.0,20.0,383.815111921613,0.0
VID_75175,2025-05-22,Coding,US,58039.0,1080.7346728494997,154,2097,212,177,529.4234212215225,DataCamp,0.0,0.0,529.4234212215225,0.0
VID_62435,2024-11-17,AI Tools,Canada,65397.0,1945.1061539247296,414,2732,422,190,292.56788436433465,No Sponsor,0.0,20.0,292.56788436433465,0.0
VID_24064,2025-03-03,Data Analytics,Australia,69087.0,2858.957237554528,193,2098,147,138,337.12446409930413,OpenClaw,0.0,15.0,337.12446409930413,0.0
VID_88856,2024-02-12,Tech Review,US,49352.0,1196.2077883745344,211,3645,122,74,417.10225486293655,No Sponsor,2500.0,20.0,2917.1022548629367,500.0
VID_78441,2025-07-13,Personal Finance,US,62760.0,2346.648109971245,451,2072,109,163,486.97263359897295,No Sponsor,5000.0,15.0,5486.972633598973,750.0
VID_56532,2024-02-17,AI Tools,Canada,17783.0,1100.5829732434308,393,4034,73,15,667.167508269143,No Sponsor,1500.0,20.0,2167.167508269143,300.0
VID_23887,2025-10-28,Personal Finance,India,30597.0,3588.555081507712,152,1386,299,100,252.32219228276824,DataCamp,5000.0,15.0,5252.322192282768,750.0
VID_39567,2026-01-04,Tech Review,US,50166.0,1741.703988509515,151,2987,252,122,143.80058199416553,No Sponsor,0.0,20.0,143.80058199416553,0.0
VID_53844,2025-10-13,Tech Review,US,57503.0,3085.351926344198,291,2548,481,156,630.9639131413676,TechNova,5000.0,15.0,5630.963913141368,750.0
VID_49178,2025-06-27,Tech Review,US,75536.0,4964.098019163643,436,1865,341,17,384.5444278636498,TechNova,2500.0,0.0,2884.5444278636496,0.0
VID_56341,2024-12-10,Data Analytics,US,40507.0,3191.2550220830167,202,1483,87,164,290.10961774440875,No Sponsor,0.0,0.0,290.10961774440875,0.0
VID_75755,2025-09-12,Tech Review,India,59624.0,3989.100348687398,187,3989,308,175,653.8863134828813,No Sponsor,0.0,0.0,653.8863134828813,0.0
VID_44104,2024-04-19,Personal Finance,Canada,57163.0,4656.632724550924,182,3910,322,92,711.1113669180714,No Sponsor,1500.0,15.0,2211.1113669180713,225.0
VID_98473,2025-11-06,Data Analytics,India,84104.0,3361.983514604855,389,4641,144,28,501.7137788331177,No Sponsor,0.0,15.0,501.7137788331177,0.0
VID_44150,2024-07-22,AI Tools,Australia,32101.0,2209.2828589760584,406,3067,349,166,133.9777676136352,NordVPN,1500.0,0.0,1633.9777676136353,0.0
VID_74322,2024-08-14,AI Tools,Canada,25615.0,4220.190555237123,176,3860,364,63,131.55762599538218,DataCamp,5000.0,0.0,5131.557625995382,0.0
VID_81778,2024-07-27,Personal Finance,US,47941.0,3038.0656726199786,262,3494,96,146,769.9605607365772,NordVPN,0.0,15.0,769.9605607365772,0.0
VID_32350,2024-04-18,Data Analytics,Australia,68958.0,4304.912989031709,274,4381,315,191,62.43000398525204,NordVPN,2500.0,0.0,2562.430003985252,0.0
VID_11038,2024-10-04,Data Analytics,US,39899.0,1266.5718302743455,159,1667,224,126,155.92814254889907,No Sponsor,5000.0,15.0,5155.928142548899,750.0
VID_86017,2024-07-22,Data Analytics,Canada,33963.0,3016.978151680678,149,3268,357,196,554.7236161595979,NordVPN,1500.0,20.0,2054.723616159598,300.0
VID_99378,2025-07-16,Personal Finance,US,38113.0,3291.749421405069,195,1036,229,70,671.2314844223306,No Sponsor,5000.0,15.0,5671.231484422331,750.0
VID_38150,2024-05-15,Tech Review,UK,48648.0,2476.980187222661,274,4265,481,19,744.1987288482678,TechNova,1500.0,15.0,2244.198728848268,225.0
VID_29670,2024-01-19,Personal Finance,UK,43894.0,2709.6356412409614,313,2710,244,36,95.31773607355916,n8n,1500.0,0.0,1595.3177360735592,0.0
VID_64957,2025-04-13,AI Tools,US,80024.0,2222.594577402402,229,4402,116,116,662.1139644283318,No Sponsor,1500.0,20.0,2162.1139644283317,300.0
VID_51002,2025-03-25,Data Analytics,US,37665.0,1050.4473733296509,414,805,443,67,156.94291890114818,TechNova,5000.0,15.0,5156.942918901148,750.0
VID_35838,2025-08-10,  tech review  ,India,39385.0,3127.338096024033,362,602,481,146,511.9313203744839,No Sponsor,2500.0,20.0,3011.931320374484,500.0
VID_51702,2024-06-23,Personal Finance,India,61940.0,1955.549298263704,175,4327,300,156,786.8393571787474,No Sponsor,0.0,20.0,786.8393571787474,0.0
VID_63307,2025-01-11,Tech Review,US,36974.0,2885.4998300692578,168,4110,109,94,201.9112129650289,No Sponsor,5000.0,20.0,5201.911212965029,1000.0
VID_98620,2025-09-15,Tech Review,India,51316.0,4273.0532318732985,341,3519,105,153,504.2016212610097,OpenClaw,0.0,15.0,504.2016212610097,0.0
VID_72851,2024-04-22,AI Tools,US,46579.0,2777.693212550126,236,1711,129,181,537.0088614861547,n8n,1500.0,0.0,2037.0088614861547,0.0
VID_96538,2025-05-12,Data Analytics,US,58302.0,2139.8323988860425,222,2848,184,152,287.1918571532153,No Sponsor,2500.0,15.0,2787.191857153215,375.0
VID_51782,2025-06-30,Data Analytics,Australia,51926.0,4190.933486202272,204,4044,380,75,673.1577693539566,No Sponsor,0.0,15.0,673.1577693539566,0.0
VID_59257,2025-01-19,Tech Review,India,56581.0,1630.4624190834934,383,3130,214,105,595.4527054559262,No Sponsor,5000.0,0.0,5595.452705455926,0.0
VID_54732,2025-12-10,Coding,US,34061.0,1732.7738553923175,214,746,269,63,56.932030195750535,No Sponsor,5000.0,20.0,5056.9320301957505,1000.0
VID_51836,2024-05-17,Personal Finance,UK,49448.0,3922.2005395592255,321,1513,135,14,615.1180864412981,DataCamp,1500.0,15.0,2115.118086441298,225.0
VID_38865,2025-11-10,Data Analytics,Australia,46535.0,4931.975513315052,373,3521,281,179,667.5469216237232,No Sponsor,0.0,20.0,667.5469216237232,0.0
VID_77704,2024-01-02,Coding,Canada,58101.0,2047.1360955334344,263,4370,99,181,276.8118046275414,No Sponsor,2500.0,15.0,2776.8118046275413,375.0
VID_10252,2024-02-10,Data Analytics,Australia,39606.0,3705.916980557251,287,3399,475,84,425.4597718111872,NordVPN,1500.0,0.0,1925.4597718111872,0.0
VID_58561,2024-05-21,Data Analytics,US,50158.0,1995.0146425334667,296,4580,65,129,362.4730815971776,No Sponsor,5000.0,20.0,5362.473081597178,1000.0
VID_79403,2025-08-15,Data Analytics,UK,43124.0,4082.544860702428,299,4296,204,44,85.42476475592046,OpenClaw,2500.0,20.0,2585.4247647559205,500.0
VID_47804,2024-05-15,Coding,US,64210.0,2313.483910853496,215,4711,490,200,371.8442737585809,OpenClaw,1500.0,20.0,1871.844273758581,300.0
VID_17283,2025-02-02,Tech Review,US,54392.0,1773.2690280687448,231,4504,260,14,469.9240451011578,No Sponsor,0.0,0.0,469.9240451011578,0.0
VID_65891,2024-01-12,AI Tools,US,52622.0,1188.3268978634806,136,2312,382,95,293.51023879720475,No Sponsor,0.0,20.0,293.51023879720475,0.0
VID_94350,2025-12-02,AI Tools,UK,76643.0,4751.426195359188,426,1330,256,172,377.3455628662838,No Sponsor,0.0,15.0,377.3455628662838,0.0
VID_80531,2025-12-08,Coding,US,54569.0,2869.279126470796,354,3345,405,89,162.9645883838366,No Sponsor,2500.0,0.0,2662.9645883838366,0.0
VID_44032,2025-01-24,Personal Finance,US,64465.0,1100.5690485752018,447,3611,304,113,666.6240246357233,No Sponsor,5000.0,15.0,5666.624024635723,750.0
VID_37762,2026-01-14,Data Analytics,UK,54674.0,4688.4933825125045,163,1803,381,183,387.5721164201432,No Sponsor,0.0,20.0,387.5721164201432,0.0
VID_82529,2024-08-16,AI Tools,India,43538.0,3230.8738952376725,209,2366,283,22,240.1613977272791,No Sponsor,1500.0,20.0,1740.161397727279,300.0
VID_98421,2025-12-01,Personal Finance,US,56069.0,1059.1474113945596,271,900,144,136,684.9291139673776,TechNova,0.0,0.0,684.9291139673776,0.0
VID_62757,2024-11-17,Coding,US,53431.0,2707.8746200707856,449,1592,315,182,529.6755094943005,TechNova,1500.0,15.0,2029.6755094943005,225.0
VID_16107,2024-03-07,Tech Review,US,63613.0,3077.3884684819773,362,4256,400,168,151.80314564596955,No Sponsor,1500.0,0.0,1651.8031456459696,0.0
VID_36427,2025-11-06,Personal Finance,US,84224.0,1016.9151240387584,413,1940,226,16,510.5825891319749,NordVPN,1500.0,15.0,2010.5825891319748,225.0
VID_63613,2024-09-21,Data Analytics,US,39166.0,2502.03308867546,186,1499,454,139,730.1725902539039,No Sponsor,2500.0,20.0,3230.1725902539038,500.0
VID_44529,2025-06-17,AI Tools,US,45310.0,4575.031483778847,231,1835,340,140,132.33353486048588,No Sponsor,2500.0,20.0,2632.333534860486,500.0
VID_30162,2024-12-31,AI Tools,Canada,37471.0,4924.812289199135,197,4353,453,157,366.5066675789288,No Sponsor,1500.0,20.0,1866.5066675789287,300.0
VID_84671,2024-03-13,Coding,Australia,59816.0,4016.595781655909,426,4643,90,125,147.86941064079684,No Sponsor,5000.0,0.0,5147.869410640797,0.0
VID_54170,2024-04-30,Data Analytics,India,84339.0,3350.3984928012533,385,3605,222,184,628.9555429191355,NordVPN,5000.0,15.0,5628.955542919135,750.0
VID_54822,2025-03-22,Data Analytics,US,37306.0,1019.4640056316337,271,2999,117,130,556.2157376536807,NordVPN,0.0,0.0,556.2157376536807,0.0
VID_62015,2024-07-04,Tech Review,US,72390.0,4710.187789561483,466,2824,479,41,596.4296757235724,TechNova,0.0,0.0,596.4296757235724,0.0
VID_52980,2025-08-30,AI Tools,Canada,55677.0,4013.1214823348814,287,2987,304,136,678.1322831248493,No Sponsor,2500.0,0.0,3178.1322831248494,0.0
VID_18852,2024-09-20,AI Tools,Canada,45485.0,2753.099967061764,318,2738,417,160,581.3024904891955,No Sponsor,1500.0,15.0,2081.3024904891954,225.0
VID_65167,2026-01-20,AI Tools,US,46928.0,2458.289434092999,437,3698,494,24,617.8467839871652,NordVPN,0.0,20.0,617.8467839871652,0.0
VID_44448,2024-03-28,Data Analytics,Australia,25486.0,1430.5750553690723,189,3290,321,21,292.97992061587195,n8n,0.0,0.0,292.97992061587195,0.0
VID_46105,2025-09-03,AI Tools,UK,24471.0,2611.0689245242693,479,2515,262,82,224.8381724390004,No Sponsor,2500.0,15.0,2724.8381724390006,375.0
VID_32136,2024-08-09,AI Tools,Australia,65519.0,3857.564347689746,422,2892,108,119,736.0190105004741,No Sponsor,5000.0,20.0,5736.019010500474,1000.0
VID_98811,2024-11-01,Tech Review,US,40789.0,2520.311640187716,233,2357,363,131,726.9957751228319,No Sponsor,1500.0,15.0,2226.995775122832,225.0
VID_57536,2025-02-13,Coding,US,55042.0,4957.624032973704,473,2244,135,101,717.9595643170446,No Sponsor,0.0,20.0,717.9595643170446,0.0
VID_60939,2024-10-30,Tech Review,US,43807.0,4654.004805341259,388,2227,63,186,298.9380469375701,No Sponsor,0.0,0.0,298.9380469375701,0.0
VID_37827,2024-01-13,Personal Finance,US,49520.0,2546.4261864663576,455,3182,312,171,275.5081099696729,OpenClaw,2500.0,20.0,2775.5081099696727,500.0
VID_61887,2024-12-14,Tech Review,US,30882.0,4367.750936620672,256,3977,500,15,468.986614087165,No Sponsor,1500.0,0.0,1968.986614087165,0.0
VID_86013,2024-03-22,AI Tools,US,53629.0,2052.8435543979795,242,2663,280,43,155.94945463168156,No Sponsor,0.0,15.0,155.94945463168156,0.0
VID_97612,2024-02-10,Tech Review,Australia,70637.0,3463.9037014363407,310,4575,464,109,464.69559559301626,n8n,5000.0,0.0,5464.695595593016,0.0
