Video_ID,Publish_Date,Video_Category,Audience_Geography,Views,Watch_Hours,Avg_View_Duration_sec,Likes,Comments,Shares,Adsense_Revenue_USD,Sponsor_Brand,Sponsor_Payout_USD,Agency_Fee_Percent
VID_95357,2024-12-26,Tech Review,US,51405.0,3532.518063895299,389,1015,468,78,524.4634725373575,,2500.0,15.0
VID_96320,2025-07-16,Data Analytics,US,72701.0,4094.991411653171,344,734,188,61,593.2298783099193,,,
VID_87226,2025-01-21,Coding,US,65837.0,1680.937125114605,266,1982,282,63,781.4350828470306,DataCamp,5000.0,
VID_58887,2024-09-19,AI Tools,India,31580.0,2988.4226752978293,444,4136,73,165,508.59843577233545,,,
VID_80670,2025-10-27,Data Analytics,US,52591.0,1580.447810160952,142,4640,296,182,126.71657778909393,,,15.0
VID_91793,2025-03-30,Personal Finance,UK,45123.0,3362.790414454438,212,781,159,152,257.18897773680476,NordVPN,2500.0,15.0
VID_78214,2025-05-28,Tech Review,US,60582.0,4259.670050242932,312,3256,65,173,468.54417178889514,,5000.0,20.0
VID_93788,2024-12-05,Data Analytics,US,57404.0,1494.6465775117294,202,3497,118,92,383.81511192161304,,,20.0
VID_75175,2025-05-22,Coding,US,58039.0,1080.7346728494997,154,2097,212,177,529.4234212215225,DataCamp,,
VID_62435,2024-11-17,AI Tools,Canada,65397.0,1945.1061539247298,414,2732,422,190,292.56788436433465,,,20.0
VID_24064,2025-03-03,Data Analytics,Australia,69087.0,2858.9572375545276,193,2098,147,138,337.12446409930413,OpenClaw,,15.0
VID_88856,2024-02-12,Tech Review,US,49352.0,1196.2077883745344,211,3645,122,74,417.10225486293655,,2500.0,20.0
VID_78441,2025-07-13,Personal Finance,US,62760.0,2346.648109971245,451,2072,109,163,486.97263359897295,,5000.0,15.0
VID_56532,2024-02-17,AI Tools,Canada,17783.0,1100.5829732434308,393,4034,73,15,667.167508269143,,1500.0,20.0
VID_23887,2025-10-28,Personal Finance,India,30597.0,3588.555081507712,152,1386,299,100,252.32219228276824,DataCamp,5000.0,15.0
VID_39567,2026-01-04,Tech Review,US,50166.0,1741.703988509515,151,2987,252,122,143.80058199416553,,,20.0
VID_53844,2025-10-13,Tech Review,US,57503.0,3085.351926344198,291,2548,481,156,630.9639131413676,TechNova,5000.0,15.0
VID_49178,2025-06-27,Tech Review,US,75536.0,4964.098019163643,436,1865,341,17,384.5444278636498,TechNova,2500.0,
VID_56341,2024-12-10,Data Analytics,US,40507.0,3191.2550220830167,202,1483,87,164,290.10961774440875,,,
VID_75755,2025-09-12,Tech Review,India,59624.0,3989.100348687398,187,3989,308,175,653.8863134828813,,,
VID_44104,2024-04-19,Personal Finance,Canada,57163.0,4656.632724550924,182,3910,322,92,711.1113669180714,,1500.0,15.0
VID_98473,2025-11-06,Data Analytics,India,84104.0,3361.983514604855,389,4641,144,28,501.7137788331177,,,15.0
VID_44150,2024-07-22,AI Tools,Australia,32101.0,2209.2828589760584,406,3067,349,166,133.9777676136352,NordVPN,1500.0,
VID_74322,2024-08-14,AI Tools,Canada,25615.0,4220.190555237123,176,3860,364,63,131.55762599538218,DataCamp,5000.0,
VID_81778,2024-07-27,Personal Finance,US,47941.0,3038.0656726199786,262,3494,96,146,769.9605607365772,NordVPN,,15.0
VID_32350,2024-04-18,Data Analytics,Australia,68958.0,4304.912989031709,274,4381,315,191,62.43000398525204,NordVPN,2500.0,
VID_54286,2025-01-06,Personal Finance,Canada,,2343.388186419666,265,1901,100,194,592.9886906193178,,,20.0
VID_11038,2024-10-04,Data Analytics,US,39899.0,1266.5718302743455,159,1667,224,126,155.92814254889907,,5000.0,15.0
VID_86017,2024-07-22,Data Analytics,Canada,33963.0,3016.978151680678,149,3268,357,196,554.7236161595979,NordVPN,1500.0,20.0
VID_99378,2025-07-16,Personal Finance,US,38113.0,3291.749421405069,195,1036,229,70,671.2314844223306,,5000.0,15.0
VID_38150,2024-05-15,Tech Review,UK,48648.0,2476.980187222661,274,4265,481,19,744.1987288482678,TechNova,1500.0,15.0
VID_29670,2024-01-19,Personal Finance,UK,43894.0,2709.6356412409614,313,2710,244,36,95.31773607355916,n8n,1500.0,
VID_64957,2025-04-13,AI Tools,US,80024.0,2222.594577402402,229,4402,116,116,662.1139644283318,,1500.0,20.0
VID_32466,2024-11-05,Tech Review,US,,1926.6653866009483,362,2386,256,149,191.37125775094853,DataCamp,,
VID_51002,2025-03-25,Data Analytics,US,37665.0,1050.4473733296509,414,805,443,67,156.94291890114818,TechNova,5000.0,15.0
VID_35838,2025-08-10,  tech review  ,India,39385.0,3127.338096024033,362,602,481,146,511.93132037448385,,2500.0,20.0
VID_51702,2024-06-23,Personal Finance,India,61940.0,1955.5492982637038,175,4327,300,156,786.8393571787474,,,20.0
VID_63307,2025-01-11,Tech Review,US,36974.0,2885.4998300692578,168,4110,109,94,201.9112129650289,,5000.0,20.0
VID_98620,2025-09-15,Tech Review,India,51316.0,4273.0532318732985,341,3519,105,153,504.20162126100973,OpenClaw,,15.0
VID_73387,2025-02-21,Tech Review,US,,3180.386589203152,190,2153,399,145,190.5634033687061,,1500.0,20.0
VID_72851,2024-04-22,AI Tools,US,46579.0,2777.693212550126,236,1711,129,181,537.0088614861547,n8n,1500.0,
VID_96538,2025-05-12,Data Analytics,US,58302.0,2139.8323988860425,222,2848,184,152,287.1918571532153,,2500.0,15.0
VID_51782,2025-06-30,Data Analytics,Australia,51926.0,4190.9334862022715,204,4044,380,75,673.1577693539566,,,15.0
VID_59257,2025-01-19,Tech Review,India,56581.0,1630.4624190834934,383,3130,214,105,595.4527054559262,,5000.0,
VID_54732,2025-12-10,Coding,US,34061.0,1732.7738553923177,214,746,269,63,56.932030195750535,,5000.0,20.0
VID_51836,2024-05-17,Personal Finance,UK,49448.0,3922.2005395592264,321,1513,135,14,615.1180864412981,DataCamp,1500.0,15.0
VID_38865,2025-11-10,Data Analytics,Australia,46535.0,4931.975513315052,373,3521,281,179,667.5469216237232,,,20.0
VID_77704,2024-01-02,Coding,Canada,58101.0,2047.1360955334346,263,4370,99,181,276.8118046275414,,2500.0,15.0
VID_10252,2024-02-10,Data Analytics,Australia,39606.0,3705.916980557251,287,3399,475,84,425.4597718111872,NordVPN,1500.0,
VID_58561,2024-05-21,Data Analytics,US,50158.0,1995.0146425334667,296,4580,65,129,362.4730815971776,,5000.0,20.0
VID_79403,2025-08-15,Data Analytics,UK,43124.0,4082.544860702428,299,4296,204,44,85.42476475592046,OpenClaw,2500.0,20.0
VID_47804,2024-05-15,Coding,US,64210.0,2313.483910853496,215,4711,490,200,371.8442737585809,OpenClaw,1500.0,20.0
VID_17283,2025-02-02,Tech Review,US,54392.0,1773.2690280687448,231,4504,260,14,469.9240451011578,,,
VID_65891,2024-01-12,AI Tools,US,52622.0,1188.3268978634806,136,2312,382,95,293.51023879720475,,,20.0
VID_94350,2025-12-02,AI Tools,UK,76643.0,4751.426195359188,426,1330,256,172,377.3455628662838,,,15.0
VID_80531,2025-12-08,Coding,US,54569.0,2869.2791264707957,354,3345,405,89,162.9645883838366,,2500.0,
VID_44032,2025-01-24,Personal Finance,US,64465.0,1100.5690485752018,447,3611,304,113,666.6240246357233,,5000.0,15.0
VID_37762,2026-01-14,Data Analytics,UK,54674.0,4688.4933825125045,163,1803,381,183,387.57211642014323,,,20.0
VID_82529,2024-08-16,AI Tools,India,43538.0,3230.8738952376725,209,2366,283,22,240.1613977272791,,1500.0,20.0
VID_98421,2025-12-01,Personal Finance,US,56069.0,1059.1474113945596,271,900,144,136,684.9291139673776,TechNova,,
VID_62757,2024-11-17,Coding,US,53431.0,2707.8746200707856,449,1592,315,182,529.6755094943005,TechNova,1500.0,15.0
VID_16107,2024-03-07,Tech Review,US,63613.0,3077.3884684819773,362,4256,400,168,151.80314564596955,,1500.0,
VID_36427,2025-11-06,Personal Finance,US,84224.0,1016.9151240387583,413,1940,226,16,510.58258913197494,NordVPN,1500.0,15.0
VID_63613,2024-09-21,Data Analytics,US,39166.0,2502.03308867546,186,1499,454,139,730.1725902539039,,2500.0,20.0
VID_44529,2025-06-17,AI Tools,US,45310.0,4575.031483778847,231,1835,340,140,132.33353486048588,,2500.0,20.0
VID_30162,2024-12-31,AI Tools,Canada,37471.0,4924.812289199135,197,4353,453,157,366.50666757892884,,1500.0,20.0
VID_84671,2024-03-13,Coding,Australia,59816.0,4016.595781655909,426,4643,90,125,147.86941064079684,,5000.0,
VID_54170,2024-04-30,Data Analytics,India,84339.0,3350.3984928012533,385,3605,222,184,628.9555429191355,NordVPN,5000.0,15.0
VID_54822,2025-03-22,Data Analytics,US,37306.0,1019.4640056316335,271,2999,117,130,556.2157376536807,NordVPN,,
VID_62015,2024-07-04,Tech Review,US,72390.0,4710.187789561483,466,2824,479,41,596.4296757235724,TechNova,,
VID_52980,2025-08-30,AI Tools,Canada,55677.0,4013.1214823348823,287,2987,304,136,678.1322831248493,,2500.0,
VID_18852,2024-09-20,AI Tools,Canada,45485.0,2753.099967061764,318,2738,417,160,581.3024904891955,,1500.0,15.0
VID_65167,2026-01-20,AI Tools,US,46928.0,2458.289434092999,437,3698,494,24,617.8467839871652,NordVPN,,20.0
VID_44448,2024-03-28,Data Analytics,Australia,25486.0,1430.5750553690723,189,3290,321,21,292.97992061587195,n8n,,
VID_46105,2025-09-03,AI Tools,UK,24471.0,2611.0689245242693,479,2515,262,82,224.83817243900037,,2500.0,15.0
VID_32136,2024-08-09,AI Tools,Australia,65519.0,3857.5643476897462,422,2892,108,119,736.0190105004741,,5000.0,20.0
VID_98811,2024-11-01,Tech Review,US,40789.0,2520.311640187716,233,2357,363,131,726.9957751228319,,1500.0,15.0
VID_57536,2025-02-13,Coding,US,55042.0,4957.624032973704,473,2244,135,101,717.9595643170446,,,20.0
VID_60939,2024-10-30,Tech Review,US,43807.0,4654.004805341259,388,2227,63,186,298.9380469375701,,,
VID_37827,2024-01-13,Personal Finance,US,49520.0,2546.4261864663576,455,3182,312,171,275.5081099696729,OpenClaw,2500.0,20.0
VID_61887,2024-12-14,Tech Review,US,30882.0,4367.750936620672,256,3977,500,15,468.986614087165,,1500.0,
VID_86013,2024-03-22,AI Tools,US,53629.0,2052.8435543979795,242,2663,280,43,155.94945463168156,,,15.0
VID_97612,2024-02-10,Tech Review,Australia,70637.0,3463.9037014363407,310,4575,464,109,464.69559559301626,n8n,5000.0,
VID_23278,2025-08-16,Data Analytics,US,37188.0,3397.9663293168946,477,3658,213,108,69.7771248884073,,1500.0,
VID_40102,2026-01-09,AI Tools,UK,52377.0,3700.0359976595496,181,3732,119,87,274.740866374848,DataCamp,1500.0,
VID_89720,2024-02-05,Tech Review,UK,44285.0,2538.123203409693,436,2865,465,128,399.75353915829123,,,
VID_16478,2024-01-21,Data Analytics,US,79773.0,2244.82171055294,140,3898,111,103,396.6720319094556,,5000.0,15.0
VID_73446,2025-12-27,Coding,India,53793.0,3642.1644592223884,152,1484,410,42,473.41165695267307,,2500.0,20.0
VID_12528,2024-04-28,AI Tools,US,48971.0,4168.32313567266,235,1640,84,196,431.2619398988579,,,20.0
VID_50769,2025-09-16,AI Tools,Canada,51530.0,2808.006542725032,240,3346,460,188,285.7333351071981,TechNova,1500.0,20.0
VID_21839,2024-08-01,  tech review  ,US,45639.0,1585.2360173526092,300,4309,281,158,247.03517715345933,DataCamp,5000.0,
VID_99425,2025-06-29,Coding,Canada,35977.0,2461.267833971957,205,693,175,91,745.5400914360423,NordVPN,5000.0,15.0
VID_27694,2025-11-28,AI Tools,Australia,47556.0,3145.5616920031985,437,694,140,197,528.1882406956012,,1500.0,15.0
VID_52011,2024-03-13,Personal Finance,US,41387.0,1274.2882287809375,130,706,90,46,770.3427441090646,,,20.0
VID_36714,2026-01-05,Personal Finance,US,38612.0,1039.9780159050924,399,3472,467,153,499.81412584480523,DataCamp,,
VID_21185,2024-08-17,Coding,US,66089.0,2434.1577497345966,222,1590,324,22,201.42465453402056,TechNova,2500.0,
VID_87967,2025-11-16,Personal Finance,US,49713.0,3124.057240480225,162,1391,347,42,352.4214681538059,NordVPN,,15.0
VID_53079,2025-10-16,Data Analytics,India,60263.0,3766.1807037880853,212,3180,181,146,187.81468241820963,NordVPN,2500.0,
VID_70247,2024-08-02,Tech Review,UK,61707.0,1188.7924179849251,276,2264,450,31,790.2896171411218,,,15.0
VID_59832,2024-07-29,Tech Review,US,34302.0,1550.4097766704103,343,3132,103,118,500.68061625655025,,1500.0,15.0
VID_25007,2024-08-01,Personal Finance,US,55040.0,3112.3062195247057,441,2809,227,45,413.41939726442564,TechNova,2500.0,20.0
VID_29322,2024-03-20,Data Analytics,Canada,36894.0,2491.663034848888,140,734,368,65,750.0005865733946,,1500.0,15.0
VID_88497,2024-12-25,Tech Review,Australia,51928.0,4385.931848239346,445,2631,64,196,686.6925343298449,TechNova,1500.0,15.0
VID_29470,2025-03-23,Coding,Australia,39059.0,1385.1692644105835,236,4567,302,154,468.96100347414466,,2500.0,20.0
VID_70030,2025-07-04,AI Tools,US,73377.0,1762.7987219859072,470,4824,412,134,269.0207100739525,,1500.0,15.0
VID_48726,2024-01-18,Coding,US,51635.0,3738.440769483349,356,2989,127,12,705.717262508656,,1500.0,15.0
VID_20683,2025-12-13,Coding,US,44958.0,4643.700100594358,322,1168,230,20,759.0376884112756,NordVPN,,15.0
VID_97011,2025-07-01,AI Tools,US,69636.0,3720.125986628414,235,2479,430,18,523.4218852161475,,1500.0,
VID_72249,2025-03-15,AI Tools,US,49307.0,2535.378145473026,256,2075,163,89,611.3398090834842,DataCamp,1500.0,20.0
VID_99833,2024-09-22,Data Analytics,US,57369.0,1267.324141771979,310,1199,345,146,130.3059595295475,,1500.0,
VID_46270,2024-09-26,AI Tools,US,60355.0,1281.079219303336,157,4977,299,104,595.676417349087,OpenClaw,2500.0,
VID_53042,2025-04-29,Tech Review,UK,49329.0,2900.161639098701,445,2630,173,91,363.02098505123894,,,20.0
VID_44111,2024-01-04,Tech Review,US,36908.0,3634.633864392845,260,4056,497,50,743.9779583719979,,2500.0,20.0
VID_63811,2024-09-04,Personal Finance,Canada,34843.0,4502.116896751721,476,4663,132,175,343.45060785643733,n8n,1500.0,
VID_70669,2024-07-06,AI Tools,US,82299.0,3238.1609757130072,353,2517,416,83,64.76370082310483,,5000.0,15.0
VID_22220,2024-05-16,Personal Finance,US,79198.0,4637.455668075299,441,2078,332,197,497.55768693388336,NordVPN,2500.0,15.0
VID_27914,2024-09-20,Tech Review,India,34764.0,1078.6040131516513,386,4453,194,77,261.37885623724435,,,15.0
VID_62582,2024-10-17,Personal Finance,US,74919.0,1647.0285179301281,130,959,269,37,387.85249570422155,TechNova,5000.0,20.0
VID_69865,2025-12-16,Tech Review,UK,58325.0,1937.9881170464546,157,1583,313,131,702.8171065574961,,1500.0,20.0
VID_13425,2024-06-04,Personal Finance,US,49119.0,2533.4582339625044,322,4622,264,92,780.2095802007001,,2500.0,
VID_36949,2024-07-30,Coding,India,48574.0,1524.4607487144772,129,4664,384,72,441.2118291044336,,1500.0,
VID_25582,2025-06-26,Tech Review,US,86884.0,2392.698065364998,398,3678,476,70,782.3431436624411,,1500.0,15.0
VID_45834,2025-11-27,Data Analytics,Australia,59956.0,2764.6385311828353,480,4144,425,149,368.75580478064154,NordVPN,5000.0,15.0
VID_99973,2025-10-16,AI Tools,India,53964.0,4319.1661044270995,179,1027,171,173,441.0520462668745,,,15.0
VID_57481,2024-04-05,Coding,US,48006.0,4434.686471573954,299,1100,391,68,719.8530464505469,NordVPN,2500.0,15.0
VID_40145,2024-03-26,AI Tools,UK,79872.0,2423.669534917891,309,901,340,199,692.8597949930586,OpenClaw,5000.0,
VID_58276,2025-12-07,Coding,US,34353.0,3450.244967840954,401,4504,433,134,695.9324345583894,,1500.0,20.0
VID_15596,2025-01-04,Coding,US,40539.0,2855.7500012363043,236,4390,291,67,698.2273979822527,n8n,1500.0,15.0
VID_74870,2024-12-12,Coding,India,27818.0,4636.335567026679,419,1511,150,11,345.34513512811884,NordVPN,5000.0,20.0
VID_92104,2024-10-06,Tech Review,US,42602.0,2341.393708486407,476,3689,460,104,449.82203829403596,n8n,5000.0,15.0
VID_64747,2025-12-02,Data Analytics,Canada,42400.0,1494.0580071802806,198,3582,375,22,771.1967329822808,,,20.0
VID_55489,2024-05-11,AI Tools,US,58459.0,2115.242996441869,362,4736,352,179,375.900054275853,DataCamp,2500.0,
VID_75339,2025-01-24,Data Analytics,US,54328.0,2954.7959315869075,468,3674,103,70,763.4529225166148,,5000.0,15.0
VID_62411,2024-01-18,AI Tools,UK,51908.0,3303.6188755241806,177,4306,68,188,472.10852232120914,,2500.0,
VID_96589,2024-08-20,Personal Finance,US,48362.0,1226.1815815272112,342,4097,125,25,221.03529812509592,,5000.0,
VID_85734,2025-08-07,AI Tools,US,29777.0,3532.212376906945,243,1498,287,32,86.26837305456752,,2500.0,15.0
VID_56638,2025-03-06,AI Tools,US,50025.0,2118.1625866897302,389,1288,227,114,73.64343366715634,,1500.0,15.0
VID_83554,2024-09-09,Personal Finance,UK,46975.0,1691.5260955244603,347,4225,154,168,747.6043166591694,,1500.0,20.0
VID_47983,2024-12-19,Coding,India,35544.0,1235.4706365639513,254,4574,450,150,244.68334092388412,DataCamp,2500.0,
VID_78060,2024-11-28,AI Tools,Australia,69211.0,1133.9273362705685,391,4313,327,95,676.7322246749368,,1500.0,15.0
VID_47770,2024-08-10,Tech Review,Canada,30337.0,4594.365200910307,363,4119,116,95,351.16930227829044,,2500.0,
VID_95130,2025-09-05,Personal Finance,Canada,66780.0,4499.249342927777,465,2332,419,54,719.3507129737463,NordVPN,5000.0,20.0
VID_64062,2025-01-15,Coding,US,52614.0,4002.368055704178,298,4842,306,83,643.3272475009902,TechNova,2500.0,
VID_11297,2024-02-08,AI Tools,US,47863.0,3158.241995749329,373,3144,110,17,495.75112922532156,NordVPN,,20.0
VID_15439,2026-01-05,Coding,US,40687.0,1932.905594541298,320,978,115,61,522.1896271202106,,1500.0,
VID_41538,2024-01-06,Data Analytics,Canada,60430.0,4529.671583195304,368,4182,468,172,474.3487290591988,TechNova,,
VID_74707,2024-05-18,Personal Finance,UK,55508.0,4689.816105436424,467,2324,213,72,725.6594256373768,TechNova,5000.0,20.0
VID_31490,2024-04-13,Tech Review,Australia,43432.0,2331.719762930643,144,2435,253,149,130.1263049666254,TechNova,2500.0,20.0
VID_87179,2024-12-08,Coding,US,36178.0,4169.503300947274,398,4440,342,14,652.6015908544526,NordVPN,2500.0,20.0
VID_37858,2024-09-01,Personal Finance,India,56175.0,3068.354131142583,132,3343,369,61,397.8723729716347,TechNova,2500.0,
VID_70777,2024-01-16,Data Analytics,US,41045.0,2780.1498749157226,325,1107,320,48,797.9722212581648,n8n,5000.0,
VID_69732,2025-06-25,AI Tools,US,46310.0,4177.917015518435,285,4815,190,133,690.0654519886498,DataCamp,,20.0
VID_97058,2025-10-21,Coding,US,,2034.5794145908894,326,3667,291,159,524.0747516836605,,1500.0,20.0
VID_80876,2025-07-05,Tech Review,US,70935.0,4573.43657125959,443,610,254,193,432.5016107632935,,1500.0,15.0
VID_42648,2025-01-09,Data Analytics,Canada,63036.0,3716.3847131947714,239,4553,479,39,255.9680912053854,,,20.0
VID_95803,2025-01-04,Coding,US,38506.0,1267.809275009475,353,4060,218,83,249.3945219188091,TechNova,,
VID_37213,2025-01-18,Data Analytics,Australia,49327.0,2688.8095459611786,367,1041,132,106,463.99584852340496,,,
VID_99876,2025-12-10,Coding,UK,44087.0,1113.2937746583934,258,1198,130,91,442.0613964591055,,,
VID_98470,2025-12-18,AI Tools,US,60316.0,3517.145856769707,398,1604,449,183,416.4649441257519,OpenClaw,,15.0
VID_30346,2025-04-26,Data Analytics,US,45893.0,1159.862449653442,417,1271,313,27,488.01875419890655,TechNova,2500.0,20.0
VID_70563,2024-08-06,Personal Finance,US,54072.0,1970.8327381054996,296,1066,177,183,798.3163360427192,TechNova,5000.0,20.0
VID_75756,2025-10-27,Personal Finance,US,,4291.662851947613,286,1496,410,160,511.5458522891084,,5000.0,
VID_91216,2024-06-13,Tech Review,Australia,63575.0,3432.4827962447666,167,4569,372,65,600.4898918076157,,1500.0,15.0
VID_76984,2025-08-29,Coding,US,46049.0,1923.213613463327,474,3619,365,30,608.6772974590544,OpenClaw,1500.0,
VID_30880,2024-01-10,Personal Finance,US,69115.0,4233.7586373533995,480,4360,162,39,392.2634953025401,TechNova,,20.0
VID_39942,2025-07-22,AI Tools,US,46206.0,4658.105006752849,165,1109,171,105,508.18356156176895,,,15.0
VID_90811,2025-12-17,Coding,US,52402.0,3370.8020770667863,259,2532,60,73,524.6207019791913,,2500.0,20.0
VID_79957,2024-04-18,Personal Finance,US,48325.0,2912.3075967552886,165,4171,379,43,262.8097393416049,DataCamp,5000.0,20.0
VID_41974,2024-06-03,Personal Finance,Canada,50884.0,2562.369121353699,372,1712,376,185,197.55405776695835,,,20.0
VID_20302,2024-09-10,Personal Finance,UK,57240.0,2838.2038964596277,303,2178,241,131,471.9902057292065,,,
VID_19497,2025-01-01,Personal Finance,US,88954.0,3724.3119631956365,247,1914,445,24,713.5562092911462,,1500.0,15.0
VID_20071,2024-07-01,Coding,UK,51661.0,2572.6663882623225,147,1704,252,29,475.3842964418871,,2500.0,20.0
VID_13248,2025-09-03,Personal Finance,US,36635.0,4523.921904930245,210,1207,105,43,297.8361852416366,OpenClaw,1500.0,15.0
VID_22480,2025-05-19,Coding,US,66278.0,2166.664799890872,382,2197,243,165,252.49264671266033,TechNova,5000.0,15.0
VID_44165,2025-10-08,AI Tools,US,59109.0,1593.409796891062,328,1118,440,75,297.4412234770899,,,15.0
VID_43440,2025-11-08,Personal Finance,US,32217.0,2386.600432796142,129,4309,212,133,662.6134744969505,n8n,1500.0,
VID_45336,2025-01-08,Data Analytics,India,36233.0,2210.574235433556,248,1151,304,68,614.8270306277956,,1500.0,
VID_87467,2025-08-19,Tech Review,Canada,58104.0,4327.5620688733325,162,3642,62,31,711.9251977466486,,,15.0
VID_98668,2024-09-01,Data Analytics,UK,73570.0,3804.1107406439946,332,4256,389,187,348.63815374912724,,5000.0,
VID_63376,2024-03-12,Coding,US,71092.0,3145.7744918501867,438,2083,354,192,301.5602875450537,TechNova,,
VID_54068,2025-08-27,Coding,US,73976.0,1125.3800240484911,362,2590,476,136,220.33369156563836,,,15.0
VID_85179,2024-12-29,Tech Review,UK,68302.0,2369.9219496865244,151,3514,60,167,704.1960824753679,OpenClaw,1500.0,15.0
VID_25709,2024-12-20,Personal Finance,US,59987.0,2588.238811908982,273,3179,396,97,385.2264897660399,NordVPN,,15.0
VID_45581,2025-05-17,AI Tools,US,47548.0,4827.5546655471835,243,4301,244,94,783.8559335588317,,5000.0,15.0
VID_67918,2025-07-19,AI Tools,US,53880.0,3216.552548692305,169,2137,268,67,499.69163833123565,TechNova,2500.0,15.0
VID_62333,2025-04-15,Coding,US,58341.0,1272.5919123794883,252,1789,434,123,645.7891911594535,,2500.0,
VID_62776,2024-07-16,Coding,US,45732.0,2882.5879383695687,419,4052,294,152,73.4538308714987,,,
VID_74953,2024-05-17,AI Tools,US,,2351.184250598654,264,4405,376,159,364.73931890322876,n8n,,
VID_81270,2024-10-12,Personal Finance,UK,75307.0,3578.8919106339863,405,4486,63,11,146.82958003590085,,1500.0,20.0
VID_66755,2025-11-13,Personal Finance,US,57600.0,1795.5794376776594,216,904,83,75,515.9302846135258,DataCamp,1500.0,
VID_17466,2025-05-23,AI Tools,India,45595.0,3225.8349883238907,340,2256,317,179,300.62810275820095,,5000.0,
VID_88521,2024-02-09,Personal Finance,US,21723.0,3507.6052671108187,331,2061,206,142,113.61101668385949,,5000.0,
VID_67227,2024-11-21,Data Analytics,US,72472.0,1963.3852564760184,183,1944,449,136,597.4003726748615,TechNova,5000.0,15.0
VID_57263,2025-12-10,AI Tools,US,43391.0,2356.8566419550248,233,1149,396,26,137.9561793925279,OpenClaw,5000.0,
VID_64848,2024-06-30,  tech review  ,US,59624.0,2654.855710280458,297,1950,487,100,574.6721636819033,,1500.0,15.0
VID_28006,2025-05-07,Personal Finance,US,,3331.8500364757897,247,2260,369,168,662.9529869740617,,,
VID_73214,2025-04-26,AI Tools,US,32711.0,3072.345599442941,205,1586,466,145,425.85044238937706,DataCamp,1500.0,15.0
VID_48106,2025-08-07,Coding,UK,38531.0,2162.775772533463,393,2944,289,190,684.0497923509895,,5000.0,20.0
VID_15733,2025-06-12,Personal Finance,US,65769.0,3470.7045637117535,449,4001,400,142,161.57324726536285,TechNova,1500.0,20.0
VID_48737,2025-07-31,AI Tools,US,34780.0,4893.35640422715,129,2743,286,152,766.2297649141908,NordVPN,5000.0,15.0
VID_91155,2025-03-07,Tech Review,US,,3083.7506012156528,409,2234,270,51,631.8295095098799,,,15.0
VID_33142,2025-10-06,Coding,Australia,12447.0,4364.492809316358,357,1072,356,85,369.5170331522903,,2500.0,
VID_40320,2024-05-05,Data Analytics,US,41796.0,3907.8422853609973,312,4918,189,52,732.1475258780619,DataCamp,1500.0,20.0
VID_25608,2024-12-30,Coding,India,57138.0,4865.707446557378,140,4931,330,183,680.5047487388105,,2500.0,15.0
VID_78610,2025-10-18,AI Tools,US,61898.0,1283.3334785245643,196,3493,168,116,502.7843988931293,,,20.0
VID_24425,2025-11-22,Tech Review,US,59173.0,3502.4235879655516,165,4845,186,115,165.8229329867053,TechNova,5000.0,
VID_24492,2025-04-05,Data Analytics,UK,53390.0,3109.5139460963373,479,4082,91,19,279.9323920958288,,1500.0,20.0
VID_73806,2025-05-02,Personal Finance,India,78237.0,4678.281620251699,308,4879,428,114,770.7989123578775,,,20.0
VID_96253,2024-07-19,Personal Finance,UK,43859.0,3178.3624886591933,462,3617,228,173,612.2061708883928,TechNova,1500.0,15.0
VID_42072,2025-03-28,Data Analytics,US,39385.0,3397.583197059196,362,2053,497,90,439.7353000156197,OpenClaw,,20.0
VID_96983,2025-09-22,AI Tools,US,41361.0,4050.363621778379,312,565,407,193,618.8419222457501,,5000.0,15.0
VID_49500,2025-02-21,AI Tools,US,65993.0,3542.82249171795,226,1849,455,168,541.6183700783884,,1500.0,
VID_95064,2025-04-11,  tech review  ,US,18979.0,1896.9934356004967,333,4685,72,92,563.7697953787869,,1500.0,20.0
VID_11365,2025-03-06,Coding,UK,37765.0,2599.232091374878,300,2606,54,37,683.1166421292886,OpenClaw,5000.0,
VID_19361,2024-07-02,Personal Finance,Australia,66163.0,4205.131189624529,212,4307,297,190,296.7395688640638,OpenClaw,5000.0,
VID_30886,2025-07-04,Coding,US,49569.0,3752.6948082188196,356,4585,161,153,277.8228857111308,,,15.0
VID_44138,2024-12-15,Tech Review,US,69007.0,2966.726340052225,455,4740,213,62,714.3100096034889,,5000.0,15.0
VID_55007,2024-04-04,Tech Review,US,62990.0,1646.1416650146532,135,2660,305,175,399.3152202675051,DataCamp,1500.0,
VID_41141,2024-05-02,Personal Finance,US,58720.0,1046.2158724927142,284,2500,354,199,419.4867825555699,,,
VID_60142,2025-03-11,Data Analytics,Canada,41627.0,4287.677782467599,438,1235,96,25,680.8514094714722,,5000.0,15.0
VID_66130,2024-07-20,AI Tools,Australia,52316.0,2428.944956425037,362,3405,131,137,507.3292801242038,,,20.0
VID_95565,2024-06-24,Data Analytics,US,31789.0,3683.157232790227,210,3736,316,155,468.47171881878313,,,20.0
VID_29139,2025-07-27,Tech Review,US,49613.0,4433.867157344897,226,1235,392,163,153.6871080339045,,5000.0,15.0
VID_20930,2024-09-24,AI Tools,US,45178.0,3748.295793752873,237,1126,294,158,337.4118968250197,n8n,,20.0
VID_23517,2024-04-20,AI Tools,US,62381.0,3506.2462905297975,413,3948,427,114,295.35726224034704,,2500.0,20.0
